bend_hex	bend_int	lend_hex	lend_int	type	property
424FDBF2	4074458946	424FDBF2	4074458946	cbuffer	CBLightShaft_LightParam
51633F9F	2671731537	51633F9F	2671731537	float	lightProbesHemisphereTopIntensity//
343D8DD2	3532471604	343D8DD2	3532471604	float2	fMeshVerticesDistance
00279D99	2577213184	00279D99	2577213184	row_major	float3x4
4E0E7AFE	4269411918	4E0E7AFE	4269411918	uint 	iProbeDebugType
F36100DE	3724567027	F36100DE	3724567027	texture	tDOFMap
D80AEA7D	2112490200	D80AEA7D	2112490200	}    	volumeList
87605949	1230594183	87605949	1230594183	UAV  	tRWTexture2
AA6D716E	1852927402	AA6D716E	1852927402	int  	iMotionDataNum
31D97483	2205473073	31D97483	2205473073	texture	tTransparentDensity
B406700E	 242222772	B406700E	 242222772	cbuffer	CBMhEmissiveFog__disclosure
7B0AED23	 602737275	7B0AED23	 602737275	cbuffer	CBMhMaterialScrWaterLocal__disclosure
945FDC95	2514247572	945FDC95	2514247572	float	fSHDiffuseScale
80949C18	 412914816	80949C18	 412914816	float	fConditionsBlendAdd
7F939A9C	2627375999	7F939A9C	2627375999	texture	gMeshVertexBuffer
94345BEA	3931845780	94345BEA	3931845780	uint 	iSDSubdiv
AE1D71DC	3698400686	AE1D71DC	3698400686	sampler	SSClampLinear
D2AEE65F	1608953554	D2AEE65F	1608953554	float	BokehHorizontalStep
1B379165	1704015643	1B379165	1704015643	float	fOffset
F0B60312	 302233328	F0B60312	 302233328	texture	tGBuffer5
0A4386DE	3733340938	0A4386DE	3733340938	float4	fAddNormalMaskA__uiUNorm
75CE3CD8	3627863669	75CE3CD8	3627863669	texture	tBaseAoMap
FE3AC9C4	3301522174	FE3AC9C4	3301522174	float	fLightShaftFalloff
D908D6B2	3000371417	D908D6B2	3000371417	float	fStartRotation
9CFF2380	2149842844	9CFF2380	2149842844	UAV  	gDebugHistogram
60A4FB77	2012980320	60A4FB77	2012980320	float	fCubeBlendRate
366F8987	2273931062	366F8987	2273931062	float	fGammaCorrect
14A09F62	1654628372	14A09F62	1654628372	float	fSSAOEffect
6BD45468	1750389867	6BD45468	1750389867	float	fShininess
97909B51	1369149591	97909B51	1369149591	UAV  	tRWCbr
A47FDCF3	4091314084	A47FDCF3	4091314084	texture	gInstanceBufferMaterial
F4FFB48B	2343895028	F4FFB48B	2343895028	float	fWhiteRange
A91646A9	2839942825	A91646A9	2839942825	float3	normalAMoveDir
70EEA43D	1034219120	70EEA43D	1034219120	float2	fSkyBlendCloudSpeed1
8AF520F6	4129355146	8AF520F6	4129355146	texture	tWaterCaustics
1E6C7DE5	3850202142	1E6C7DE5	3850202142	texture	tAmbientOccluder
F96AF155	1441884921	F96AF155	1441884921	texture	tSkyCloudMap2
3DC4F14D	1307690045	3DC4F14D	1307690045	float	fLocalWindOverallFactor
688E893D	1032425064	688E893D	1032425064	UAV  	RwNeighbor
A0D65C3D	1029494432	A0D65C3D	1029494432	bool 	bAlphaDitherFarClip
10ED246B	1797582096	10ED246B	1797582096	float	fPaintMapNumC
8D0DACA7	2813070733	8D0DACA7	2813070733	float	fFresnelBias
BB2E1A8C	2350526139	BB2E1A8C	2350526139	texture	lightProbesRGB
9610C119	 432083094	9610C119	 432083094	float3	fFlowDir__uiDirection
A4AC8A34	 881503396	A4AC8A34	 881503396	UAV  	rwFinalL
C720616B	1801527495	C720616B	1801527495	float4	fSnowFieldPreDepthMinMaxY
A734E18E	2397123751	A734E18E	2397123751	uint 	iDiviserFactor
3C852551	1361413436	3C852551	1361413436	float3	materialColor
2545FB26	 654001445	2545FB26	 654001445	UAV  	gPickData
9BA3C80A	 180921243	9BA3C80A	 180921243	float	gOcclusionVoxelSize
D9E6AACE	3467306713	D9E6AACE	3467306713	cbuffer	CBMhMaterialEMGlobal
7CF895C0	3231053948	7CF895C0	3231053948	float2	fUVOffsetSpeedFactorA
6064A224	 614622304	6064A224	 614622304	float2	fScreenSize
1C561825	 622351900	1C561825	 622351900	cbuffer	CBMhSky2Sun
73F17CEF	4017942899	73F17CEF	4017942899	bool 	bParallax_Refraction
D9BD6914	 342474201	D9BD6914	 342474201	texture	tileMultiList
73E9A1F1	4053920115	73E9A1F1	4053920115	float	fHeightScale
2EEB34C1	3241470766	2EEB34C1	3241470766	float4	fPrimParam9
96DABD07	 129882774	96DABD07	 129882774	UAV  	rwHoldoutDepth
35812467	1730445621	35812467	1730445621	uint 	iEmitterID
57E07ECB	3414089815	57E07ECB	3414089815	struct	LightParameter
45213DD1	3510444357	45213DD1	3510444357	float3	fDecalCenter
C24E9685	2241220290	C24E9685	2241220290	cbuffer	CBModel
00EB7EBA	3128879872	00EB7EBA	3128879872	texture	CompressDOFImage
24252DC9	3375179044	24252DC9	3375179044	uint 	iCurrentIndex
E8BC826E	1854061800	E8BC826E	1854061800	texture	tLuminance
3962BD15	 364732985	3962BD15	 364732985	bool 	bUseBlendBaseColor
CCCE76A5	2776026828	CCCE76A5	2776026828	float2	fSkyBlendCloudSpeeds
3B1DB116	 380706107	3B1DB116	 380706107	texture	gSrcIB
6290E902	  48861282	6290E902	  48861282	float	fSunlightReflectionIntensity//
E52072BA	3128041701	E52072BA	3128041701	float	fDistortionScale__uiUNorm
0A77B7EF	4021778186	0A77B7EF	4021778186	cbuffer	CBFXAAParam
6A8ECE41	1104055914	6A8ECE41	1104055914	UAV  	tDepthMipMapTarget0
F883EF17	 401572856	F883EF17	 401572856	UAV  	rwReset0
30FF3380	2150891312	30FF3380	2150891312	float4	fGUIDFColor0
A6EB8CF0	4035767206	A6EB8CF0	4035767206	texture	gPrimVertex
3683453C	1011188534	3683453C	1011188534	texture	gUpdateBuffer
163A4F8D	2370779670	163A4F8D	2370779670	cbuffer	CBMhMaterialVfxSandFallLocal__disclosure
0905FE02	  50201865	0905FE02	  50201865	float	fWakuSize__uiUNorm
D375DDC9	3386734035	D375DDC9	3386734035	float2	fSkyCloudSpeed0
A8E529A7	2804540840	A8E529A7	2804540840	float	fFakeLightIntensity
EBBB088A	2315828203	EBBB088A	2315828203	float4	fSnowFieldResolution
72524E5C	1548636786	72524E5C	1548636786	float4	fLightShaftShadowExtra
063160B1	2975871238	063160B1	2975871238	float2	fSkyBaseSideCloudUVOffset
A02BA102	  44116896	A02BA102	  44116896	float3	fSkySunlightSkyColor
A12DFA88	2298097057	A12DFA88	2298097057	cbuffer	CBCSClear
47BD142B	 722779463	47BD142B	 722779463	texture	tTurbulenceVolume5
092B6190	2422287113	092B6190	2422287113	bool 	bLegendary
68BA944C	1284815464	68BA944C	1284815464	float3	fSecondaryEmitColor__uiColor//
8318597D	2102990979	8318597D	2102990979	uint 	iPrimaryShadowSampleNum
1EC10292	2449654046	1EC10292	2449654046	texture	Neighbor
E20697D1	3516335842	E20697D1	3516335842	texture	tIRMInputCube
5D17E0E5	3856668509	5D17E0E5	3856668509	int  	iRadialBlurWidth
09CF2EA5	2771308297	09CF2EA5	2771308297	float	fWaveDensity
ED0142F2	4064412141	ED0142F2	4064412141	cbuffer	CBMhMaterialEM105Local__disclosure
DE2CC77B	2076650718	DE2CC77B	2076650718	texture	tDetailMapC__disclosure
AF01B18D	2377187759	AF01B18D	2377187759	float3	fWindBranchAnchor
6D56E829	 703092333	6D56E829	 703092333	float	fFogStart
3736B980	2159621687	3736B980	2159621687	float	fContentScale
9D98B42B	 733255837	9D98B42B	 733255837	float	fBlendRoughnessThreshold__uiUNorm//
838D9698	2560003459	838D9698	2560003459	texture	tTubeLightTexture2
7B354E80	2152609147	7B354E80	2152609147	float	fPow
20B746E3	3813062432	20B746E3	3813062432	float4	fSkyBlendBackgroundCloudShadowColors
DA3E4AB0	2957655770	DA3E4AB0	2957655770	sampler	SSSystemSnowHeightPoint
D6914D28	 676172246	D6914D28	 676172246	float	fSharpenAmount
0E85AC66	1722582286	0E85AC66	1722582286	texture	gParticleDataIndex
8CBEE55E	1592114828	8CBEE55E	1592114828	texture	tGUIBaseMap
6A8EE381	2179173994	6A8EE381	2179173994	texture	shovelerTextureArray
DC19E0CF	3487570396	DC19E0CF	3487570396	cbuffer	CBPrimitivePick
F49E0B88	2282462964	F49E0B88	2282462964	float2	fKizuUVOffset__uiUNorm
B7F1D9B7	3084513719	B7F1D9B7	3084513719	float	fPartsMaskY__uiUNorm
AF33F092	2465215407	AF33F092	2465215407	float4	fRadialBlurBlurCurve
8EF41DA9	2837312654	8EF41DA9	2837312654	UAV  	tDstDepth
82D8D7AB	2883049602	82D8D7AB	2883049602	texture	tHTileTexture
08221A39	 958013960	08221A39	 958013960	cbuffer	CBGUIGBuffer
1AFF33BE	3191078682	1AFF33BE	3191078682	sampler	SSPattern__disclosure
10FBEA63	1676344080	10FBEA63	1676344080	uint2	iLightPointRange
2E1EC92B	 734600750	2E1EC92B	 734600750	float4	fBloomFilterRegion
84B6DE20	 551466628	84B6DE20	 551466628	float	fSparkleSize
D8CE9E23	 597610200	D8CE9E23	 597610200	float4	kernelFFTStage
05A782C8	3364005637	05A782C8	3364005637	float4	fPrimParam5
FA4893BC	3163769082	FA4893BC	3163769082	uint 	iNmDestStride
A88B9768	1754762152	A88B9768	1754762152	float	fPartsMaskB__uiUNorm
FEA33256	1446159358	FEA33256	1446159358	float	fOrdered8x8
ECE2C62B	 734454508	ECE2C62B	 734454508	sampler	SSSkyCurve
0566D384	2228446725	0566D384	2228446725	float4	fDetail_Metal__uiUNorm
8D830537	 923108237	8D830537	 923108237	uint 	iPointNum
119BC4D5	3586431761	119BC4D5	3586431761	bool 	bGamutSrgb
A0829E32	 849248928	A0829E32	 849248928	texture	tWaterCustomNormalMap
8A3725DD	3710203786	8A3725DD	3710203786	bool 	bDecalDryEnable
3C22E491	2447647292	3C22E491	2447647292	}    	spotlightVolumes
6665F504	  83191142	6665F504	  83191142	bool 	bUseFly
13375DC9	3378329363	13375DC9	3378329363	float	fMaterialSnowBlendA
1CD70205	  84072220	1CD70205	  84072220	int  	iDispCubeFace
50D37DD3	3548238672	50D37DD3	3548238672	float2	fSkyGlobalCloudSpeed
23E310E2	3792757539	23E310E2	3792757539	float	fWindBranchAdherences_x
572A43BB	3141741143	572A43BB	3141741143	uint 	iMode
7D64F82E	 788030589	7D64F82E	 788030589	float	fVerticalOpacityPow
26620749	1225220646	26620749	1225220646	float	fSSLRIntensity
E49ECE27	 667852516	E49ECE27	 667852516	uint 	gCollisionSpaceDivideZ
239D0994	2483658019	239D0994	2483658019	cbuffer	CBBloomSettings
6704CE1C	 483263591	6704CE1C	 483263591	float2	fViewInverseSize
D5D2A4FD	4255437525	D5D2A4FD	4255437525	UAV  	rwTileIP_Multi_nc__uavcounter
3D3150D0	3494916413	3D3150D0	3494916413	UAV  	tRWTexture1
D9ED6B85	2238442969	D9ED6B85	2238442969	float	fWaterCustomFlowSpeed
924792D6	3599910802	924792D6	3599910802	float3	fBurnControl__uiUNorm
3B7BAA45	1168800571	3B7BAA45	1168800571	float2	fMaterialPaintBlendRange
04D28930	 814338564	04D28930	 814338564	float	fDecalAlphaTestRef
24920F24	 605000228	24920F24	 605000228	float3	BokehInFocusThreshold
C304A5E5	3852797123	C304A5E5	3852797123	bool 	bBaseColorEmissive
E83C6FBA	3127852264	E83C6FBA	3127852264	texture	ditherList
E0F55BEC	3965449696	E0F55BEC	3965449696	float3	fCoating_A__uiColor
08AF2215	 354594568	08AF2215	 354594568	float2	fSkySunlightSkyMaskInverseSize//
20DAEF60	1626331680	20DAEF60	1626331680	sampler	SSMaterialBlend__disclosure
FCBEC936	 919191292	FCBEC936	 919191292	UAV  	tDepthMipMapTarget1
7ED9475D	1564989822	7ED9475D	1564989822	bool 	bInstanceMaterialEdit
C8497E5B	1535003080	C8497E5B	1535003080	texture	tTurbulenceVolume0
457433E1	3778245701	457433E1	3778245701	uint2	checkerDim
BFE0AE05	  95346879	BFE0AE05	  95346879	float	fPaintMetalB__uiUNorm
FF7E46DC	3695607551	FF7E46DC	3695607551	float3	fSkyWaterReflectionFactor
E8433010	 271598568	E8433010	 271598568	bool 	bLuminanceVersion
1690C1C1	3250688022	1690C1C1	3250688022	UAV  	gRWBufferHBT
89DC97E5	3851934857	89DC97E5	3851934857	bool 	bUseOffset
726B0C98	2550950770	726B0C98	2550950770	float4	fWindBranchTwitch
450BFC73	1945897797	450BFC73	1945897797	float	fNoiseDetail__uiUNorm
AC27E380	2162370476	AC27E380	2162370476	float	depth_scale_foreground
71A718C3	3273172849	71A718C3	3273172849	}    	gLightParameters
EF9946CA	3393624559	EF9946CA	3393624559	float	fDistanceFallCoef
951C1A27	 656022677	951C1A27	 656022677	float	fBlendFurTile
73E55FC1	3244287347	73E55FC1	3244287347	float2	fMayuMapRC
6F290EDD	3708692847	6F290EDD	3708692847	bool 	bIsLinearToPQ
B8CA48A2	2722679480	B8CA48A2	2722679480	sampler	SSPrimSceneTexDownSample
03EEE30D	 233041411	03EEE30D	 233041411	uint4	iInputLayoutOffset1
8B28F912	 318318731	8B28F912	 318318731	float4	fSecondaryColor__uiColor
0A2D7416	 376712458	0A2D7416	 376712458	bool 	bWideMonitor
44C73CA9	2839332676	44C73CA9	2839332676	float3	limits
EE0756C0	3226863598	EE0756C0	3226863598	cbuffer	CBTSAO
2C7AAA3B	1001028140	2C7AAA3B	1001028140	texture	tSkyCloudsTopMap0
F57DF9FA	4210654709	F57DF9FA	4210654709	UAV  	tRWPreDepth
23D79E13	 329176867	23D79E13	 329176867	texture	tSkyBaseMap
CC0CE640	1088818380	CC0CE640	1088818380	texture	tTileMax
6D883975	1966704749	6D883975	1966704749	float	fSinkLength
EFD7C81A	 449370095	EFD7C81A	 449370095	UAV  	outputCubeMip4
110A764A	1249249809	110A764A	1249249809	float2	fSkyBlendTopCloudUVOffset1
6C177013	 326113132	6C177013	 326113132	texture	tWaterWhitecap
C1650386	2248369601	C1650386	2248369601	struct	SpeedTreeLocalWind
3FF0BEFC	4240371775	3FF0BEFC	4240371775	UAV  	gRWTexture
6D18FAED	3992590445	6D18FAED	3992590445	uint2	iGeomTileCount
BD8B7BFD	4252732349	BD8B7BFD	4252732349	texture	tColorMaskMap__disclosure
91783CC2	3258742929	91783CC2	3258742929	float	SnowAmount
5B4F63B3	3009630043	5B4F63B3	3009630043	float	fVolumeBlend
9C716343	1130590620	9C716343	1130590620	bool 	bUsePositionUV
DA005A34	 878313690	DA005A34	 878313690	sampler	SSSphere__disclosure
3935CBA4	2764780857	3935CBA4	2764780857	float	fSSLRFactor
863212BD	3172086406	863212BD	3172086406	texture	tPrecomputedMieSRV
D806FB83	2214266584	D806FB83	2214266584	float	fWaterCustomDetailNormalBlend//
2EA5CCA8	2831983918	2EA5CCA8	2831983918	float	fHeightOffset
16A8685D	1567139862	16A8685D	1567139862	float	fFilmBlend__uiUNorm
D36FF445	1173647315	D36FF445	1173647315	UAV  	tColorTargetUAV
25575A66	1717196581	25575A66	1717196581	float2	fSkyBaseTopCloudUVOffset0
A707F983	2214135719	A707F983	2214135719	float	fEdgeFoamFactor
41646B73	1936417857	41646B73	1936417857	sampler	SSDetailNormal
CF0B8DD3	3549236175	CF0B8DD3	3549236175	float	fVerticalOpacityPowInv
4563A2AD	2913100613	4563A2AD	2913100613	uint 	iSnowFieldBakeAttr
4A141F7E	2115966026	4A141F7E	2115966026	sampler	SSRadialFilterClampLinear
157F0EB8	3087957781	157F0EB8	3087957781	=    	0x3f800000
B731F905	 100217271	B731F905	 100217271	texture	tFilterTempMap1
0737EDAD	2918004487	0737EDAD	2918004487	texture	gForceField
CB11A3D1	3517125067	CB11A3D1	3517125067	float	fFactor
8F96D9B0	2967049871	8F96D9B0	2967049871	float4	fDetail_Roughness__uiUNorm
99961388	2282985113	99961388	2282985113	cbuffer	CBLightProbes
F31FB385	2243108851	F31FB385	2243108851	UAV  	tMipMapTarget1
4B9DCF73	1942986059	4B9DCF73	1942986059	float	fConditionsBlendHeightLimitOffset//
7379610B	 190937459	7379610B	 190937459	cbuffer	CBAmbientOcclusion
09EFFAE2	3808096009	09EFFAE2	3808096009	sampler	SSFlow__disclosure
17387EF4	4101912599	17387EF4	4101912599	texture	tGUINormalMap
5974EB50	1357608025	5974EB50	1357608025	float	fAerosolScaleHeight
CF4DE263	1675775439	CF4DE263	1675775439	float4	fWindGlobal
7056B35C	1555256944	7056B35C	1555256944	float	fDepthColorDistanceEnd
B49503B9	3104019892	B49503B9	3104019892	float	fSlopedDepthBias
37210343	1124278583	37210343	1124278583	float4	fBlendUVTransformBaseMap
E106B41C	 481560289	E106B41C	 481560289	bool 	bTranslucentOffset
993D5A79	2035957145	993D5A79	2035957145	bool 	bRefractionScreenFade
6B1B3E84	2218662763	6B1B3E84	2218662763	float3	fConditionsBlendAxis
F50F5582	2186612725	F50F5582	2186612725	sampler	SSAtmosphereScatter
8531D29C	2631020933	8531D29C	2631020933	row_major	float4x4
E5A7FC58	1492953061	E5A7FC58	1492953061	cbuffer	CBCubeCopy
8E66D294	2496816782	8E66D294	2496816782	float	fAnimEmitMin
F2CE7F7B	2071973618	F2CE7F7B	2071973618	UAV  	gParticleDataUAV
9B085F7D	2103380123	9B085F7D	2103380123	cbuffer	CBSpeedTree
84ECA291	2443373700	84ECA291	2443373700	float	fLightShaftBoundingRadius
CAAE6226	 644001482	CAAE6226	 644001482	texture	tMipFogMain
AE8A7AF2	4068117166	AE8A7AF2	4068117166	texture	CoCSrc
8D06B6AB	2880833165	8D06B6AB	2880833165	UAV  	gBuffer
5A7E1C19	 421297754	5A7E1C19	 421297754	texture	tWaterAlbedo
ED150948	1208554989	ED150948	1208554989	sampler	SSArrayMap__disclosure
FA540C9B	2601276666	FA540C9B	2601276666	cbuffer	CB_DL
B1696BE3	3815467441	B1696BE3	3815467441	float	fRayleighCoef
1E25067E	2114331934	1E25067E	2114331934	float	fCausticsDensityLow
4D7CF1C6	3337714765	4D7CF1C6	3337714765	texture	gJointMatrixBuffer
87007270	1886519431	87007270	1886519431	float	fVfxLUTBlend
18A9E611	 300329240	18A9E611	 300329240	UAV  	RwTileMax
40085CD0	3495692352	40085CD0	3495692352	float4	fBaseMapModulation__uiUNorm//
606140A4	2755682656	606140A4	2755682656	bool 	bAlphaTestEnable
D01B008E	2382371792	D01B008E	2382371792	float3	lineColor
CC6CED07	 133000396	CC6CED07	 133000396	texture	tPrimCubeMap
E3E8C8CC	3435718883	E3E8C8CC	3435718883	cbuffer	CBLuminance
B61212C1	3239187126	B61212C1	3239187126	float	fFogInvRange
A306E684	2229667491	A306E684	2229667491	float	fPrimaryShift__uiSNorm
2DB33D49	1228780333	2DB33D49	1228780333	float	fSpecularDifference
23959739	 966235427	23959739	 966235427	texture	tHeight
2836FC2B	 737949224	2836FC2B	 737949224	=    	0x400ccccd
E2AAE0D6	3605048034	E2AAE0D6	3605048034	float	fLocalWindWeight
FDF0B673	1941369085	FDF0B673	1941369085	=    	0x41100000
6D474D16	 374163309	6D474D16	 374163309	float	intensity
6C879B43	1134266220	6C879B43	1134266220	float	fIceConstSinkLength
6F33768D	2373333871	6F33768D	2373333871	texture	tRMTBlendMapR
3407748D	2373191476	3407748D	2373191476	texture	inputCubeTemp2
732BE82A	 719858547	732BE82A	 719858547	float	bokeh_shape_factor
BD6B3D58	1480420285	BD6B3D58	1480420285	float4	fConditions2TargetParam2
BB84E18F	2413921467	BB84E18F	2413921467	float	oscillateStrength
6AE12CBE	3190612330	6AE12CBE	3190612330	cbuffer	CBFilter2
35AA2E86	2251205173	35AA2E86	2251205173	float3	fWorldPositionMax
07CC8164	1686227975	07CC8164	1686227975	float4	fMummyMatControl__uiUNorm
DC992EFC	4230912476	DC992EFC	4230912476	UAV  	rwRecomputeList_nc__uavcounter
6A553799	2570540394	6A553799	2570540394	float4	fPaintMapOffsetC__uiSNorm
B356082E	 772298419	B356082E	 772298419	cbuffer	CBMhMaterialEM111Local__disclosure
06E640FF	4282443270	06E640FF	4282443270	float2	fWaterCustomProjectionNormalTileSize//
BEDB7B72	1920719806	BEDB7B72	1920719806	texture	tFullDepthMap
AAB0C99E	2664018090	AAB0C99E	2664018090	float4	fSDRange
4EF38F31	 831517518	4EF38F31	 831517518	UAV  	rwTileUnused_nc__uavcounter
41C989D4	3565799745	41C989D4	3565799745	sampler	SSPrimCube
2163DE6D	1843290913	2163DE6D	1843290913	float2	fMaxTexcoord
415F8305	  92495681	415F8305	  92495681	float4	fSkyBlendCloudMapFactor3
9780D191	2446426263	9780D191	2446426263	uint 	iSkinningVertexBase
D94C73E1	3782429913	D94C73E1	3782429913	float4	fLuminanceDebugDispColor
23970C8E	2383189795	23970C8E	2383189795	uint 	iVertexBaseOffset
D99EA6EA	3936788185	D99EA6EA	3936788185	texture	tWaterCausticsMap
BEF34FD9	3645895614	BEF34FD9	3645895614	=    	0x40a00000
8C98EFAB	2884606092	8C98EFAB	2884606092	texture	gPrimCsInHeader
D9306132	 845230297	D9306132	 845230297	texture	tChroma
0609AD52	1387071750	0609AD52	1387071750	uint 	iSSAOPrimaryFactor
C37E8AB1	2978643651	C37E8AB1	2978643651	texture	gShapeIndexBuffer
AF747032	 846230703	AF747032	 846230703	texture	tWaterCustomAlbedoMap
32400BB5	3037413426	32400BB5	3037413426	sampler	SSWaterWave
CEC8E7B3	3018311886	CEC8E7B3	3018311886	float	fMaxDepth
3DF7D8B7	3084449597	3DF7D8B7	3084449597	UAV  	gDestVB
F59525D8	3626341877	F59525D8	3626341877	float4	fBGTextureColor
40F5D230	 819131712	40F5D230	 819131712	float3	fZToLinear
6A125EF0	4032696938	6A125EF0	4032696938	float2	fSkySunlightMaskInverseSize//
25A56034	 878748965	25A56034	 878748965	float	fFurHeight__uiUNorm
031097E0	3767996419	031097E0	3767996419	sampler	SSWrapLinear
E72580AC	2894079463	E72580AC	2894079463	cbuffer	CBUpdateBufferFromMeshData
B032B06C	1823486640	B032B06C	1823486640	cbuffer	CBMhMaterialSpeedTreeStdSnowLocal__disclosure
D8CBC15E	1589758936	D8CBC15E	1589758936	uint 	iSnowFieldPreDepthCount
F9F7EB65	1709963257	F9F7EB65	1709963257	float	fOffset_B__uiUNorm
38EE3DD7	3611160120	38EE3DD7	3611160120	UAV  	writeSHDiffuseOut
9A458654	1418085786	9A458654	1418085786	float	fWindFrondRipple_z
624DC48C	2361675106	624DC48C	2361675106	float	fSunSolidAngle
6A9980A3	2743114090	6A9980A3	2743114090	cbuffer	CBNormalMerge
02BD12B1	2970795266	02BD12B1	2970795266	float	fLocalGlobalDistance
BA0E41F8	4165013178	BA0E41F8	4165013178	float	fConditionsBlendAngleLimit
34DDA1CC	3433159988	34DDA1CC	3433159988	=    	0xffffffff
77F665BD	3177576055	77F665BD	3177576055	bool 	bSHDiffuseUpsampling
544E4053	1396723284	544E4053	1396723284	uint 	iLightGroup
1ED2AC09	 162320926	1ED2AC09	 162320926	cbuffer	CBMhMaterialPLEyeLocal__disclosure
85063E0C	 205391493	85063E0C	 205391493	uint 	iLightOffset
04C5570D	 223855876	04C5570D	 223855876	float	fFogHDensity
52C4B5BC	3166028882	52C4B5BC	3166028882	bool 	bPaintNormal
16E64151	1363273238	16E64151	1363273238	=    	0x3c23d70a
A9F8BC89	2310863017	A9F8BC89	2310863017	float3	fSkyCenter
F347FBCF	3489351667	F347FBCF	3489351667	float	fRoughness
F0C9F63B	1006029296	F0C9F63B	1006029296	float	fDecalDistortionAngle
BCE3934E	1318314940	BCE3934E	1318314940	texture	intervalPoints
EB64D64A	1255564523	EB64D64A	1255564523	cbuffer	CBPrimGpuSystem
595BF80B	 200825689	595BF80B	 200825689	cbuffer	CBSSSSS_Profile
AA6EE576	1994747562	AA6EE576	1994747562	sampler	SSFogLinear
7E7BDF6D	1843362686	7E7BDF6D	1843362686	UAV  	rwSingleMultiHeatMap
F28DE248	1222807026	F28DE248	1222807026	cbuffer	CBGUINoiseAndFade
72BD6194	2489433458	72BD6194	2489433458	float2	fSkySunUVOffset
38B71FC9	3374298936	38B71FC9	3374298936	float4	fDecalUVTransform
4A11C927	 667488586	4A11C927	 667488586	float3	normalBMoveDir
F2BECF31	 835698418	F2BECF31	 835698418	float4	fJitters
E8DB76DD	3715554280	E8DB76DD	3715554280	float4x4	viewProjMatrix
15371F78	2015311637	15371F78	2015311637	float3	fProbesGridHalf
1969DD2F	 803039513	1969DD2F	 803039513	uint 	iMatrixIndex
D51C9D14	 345840853	D51C9D14	 345840853	float	fHeat
9B4FF7F4	4109848475	9B4FF7F4	4109848475	float	quad_reduction_threshold
4DEF996C	1822027597	4DEF996C	1822027597	float	BokehCoCScale
8914C8AE	2932348041	8914C8AE	2932348041	float	fBlendRoughness__uiUNorm
9C06156A	1779762844	9C06156A	1779762844	sampler	SSSystemSnowHeightDepthTest
CBCC4A63	1665846475	CBCC4A63	1665846475	float	fSnowRoughness__uiUNorm
D2450286	2248295890	D2450286	2248295890	texture	tIRMInputCube2
A9EA76CC	3430345385	A9EA76CC	3430345385	cbuffer	CBDevelopFlags
507F5E53	1398701904	507F5E53	1398701904	float4	fUVTransformC
E03504D8	3624154592	E03504D8	3624154592	texture	tAlbedoBlendMap__disclosure
9A035B1B	 458949530	9A035B1B	 458949530	texture	tSnowField0
DAE2C7DE	3737641690	DAE2C7DE	3737641690	uint 	iUpdateBufferOffset
F173202D	 757101553	F173202D	 757101553	uint 	iWeightsOffset
FA8392E3	3818030074	FA8392E3	3818030074	cbuffer	CBMaterialSnow__disclosure
33E1910A	 177332531	33E1910A	 177332531	uint 	iResetUnusedIndexHead
8AF76D9A	2590898058	8AF76D9A	2590898058	float2	fTemporalScale
4342B481	2176074307	4342B481	2176074307	UAV  	rwDither_nc__uavcounter
CEBE7103	  57786062	CEBE7103	  57786062	uint 	iNmStride
DEE04CAC	2890719454	DEE04CAC	2890719454	cbuffer	CBMhMaterialPLHairLocal__disclosure
59E909C8	3356092761	59E909C8	3356092761	UAV  	TargetTextureUav
85587205	  91379845	85587205	  91379845	float	fDOFCoCBias
B205106D	1829766578	B205106D	1829766578	texture	tColorFilter0
6BADEB6A	1793830251	6BADEB6A	1793830251	texture	tPrevGBufferID
C27E9445	1167359682	C27E9445	1167359682	float	fLuminanceExpBias
AFA638F2	4063798959	AFA638F2	4063798959	texture	tSnowField6
DD543715	 355947741	DD543715	 355947741	float	fNextModelFrame
5586C183	2210498133	5586C183	2210498133	UAV  	outputCubeMip7
5E79792C	 746158430	5E79792C	 746158430	texture	tTurbulenceVolume1
4A59E2D7	3621935434	4A59E2D7	3621935434	cbuffer	CBTestLight
6662A37D	2107859558	6662A37D	2107859558	float	fPrimAlphaLowerLimit
DCAE3CDB	3678187228	DCAE3CDB	3678187228	float	fEmitControl__uiUNorm
DEA42FAC	2888803550	DEA42FAC	2888803550	=    	0x3f733333
097D4C79	2035055881	097D4C79	2035055881	float4	fMaterialPaintEmissive
ADA38027	 662741933	ADA38027	 662741933	float2	fSceneTextureScale
FC37C056	1455437820	FC37C056	1455437820	UAV  	tAoOutput
8F9A4212	 306354831	8F9A4212	 306354831	uint 	iSrcStride
8431D44D	1305751940	8431D44D	1305751940	bool 	bFurLong
3EDD12EA	3927104830	3EDD12EA	3927104830	float2	fRadialBlurCenter
439B9FD1	3516898115	439B9FD1	3516898115	float	fZAttnStart
0014A706	 111612928	0014A706	 111612928	float4	fDirtColor
B820A127	 664871096	B820A127	 664871096	cbuffer	CBMhMaterialPLLocal__disclosure
9013042B	 721687440	9013042B	 721687440	float	fBlinkRate
D1833ADD	3711599569	D1833ADD	3711599569	float	fDecalLimitAngle
BC9E7A82	2189074108	BC9E7A82	2189074108	float	fUVRotationCos
B202F9D3	3556311730	B202F9D3	3556311730	cbuffer	CBWaterMaterial
99C98493	2474953113	99C98493	2474953113	UAV  	gActiveOcclusionUAV
C8167EED	3984463560	C8167EED	3984463560	bool 	fWriteSplash
